id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,genericcolumn1,genericcolumn2,storageLocation,observerUid,processingStatus,duplicateQuantity,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey-dbpk,recordId,references
164332,BOL,1,,Preserved specimen,164332,180892,180892,Plantae,Spermatophyta,Eudicots,Ericales,Ericaceae,Erica irrorata,41580,Guthrie & Bolus,Erica,irrorata,,,,,,,,,,"Turner, R.C.",,"Helme, N.A.",Turner 1621,12/2/2006,2006,12,2,,,,,"In rocky ground with quartzitic and Shale gravel, with an east-facing aspect. Vegetation type = Winterhoek Sandstone Fynbos.",,"Plants single-stemmed, low, with several erect branches, up to 300mm tall. Sepals, pedicels and stems with glandular hairs; flowers tubular urn-shaped, finely hairy, pink with a darker throat.",,,,,,,,0,,,,,,,South Africa,Western Cape,Ceres,,,"Waboomsberg, Kouebokkeveld; Erf Vrystaat 331; Slope on roadside, ",0,,-33.258659,19.461714,,10,,,,,,,1733,1733,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:aecfe5d5-7f92-4eea-a21f-f28f605c32af,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=164332
114907,BOL,1,,Preserved specimen,,124999,124999,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Hennediella longipedunculata,35169,(Mull.Hal.) R.H.Zander,Hennediella,longipedunculata,,,,,,,,,,"Hedderson, T.A.J.",,,13854,6/4/2001,2001,6,4,155,,,,DISTURBED AREAS OF KARROID VEGETATION ALONG ROAD. CA. 800 M. ABUNDANT ON SOIL CRUSTS.,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,"CAPE, CERES DIV., ALONG R355 FROM INTERSECT. WITH R46 BETW. CERES & TOUWSR., AT JUNCTION WITH R356.",0,,-33.18611,19.78472,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:9d115963-841b-4930-bed3-4d40de9a34ce,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=114907
134032,BOL,1,,Preserved specimen,,147671,147671,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva lactuca,38436,L.,Ulva,lactuca,,,,,,,,,,"Anderson, R.J.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Saldanha Bay Tug Basin,0,,-33.16667,17.94917,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:f273ed5b-8a52-4fdd-a4e2-0c1175280a63,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134032
134040,BOL,1,,Preserved specimen,,147679,147679,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva lactuca,38436,L.,Ulva,lactuca,,,,,,,,,,"Anderson, R.J.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Saldanha Bay Tug Basin,0,,-33.16667,17.94917,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:102947f7-7907-43a6-a0b1-f797d28828e9,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134040
134041,BOL,1,,Preserved specimen,,147680,147680,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva lactuca,38436,L.,Ulva,lactuca,,,,,,,,,,"Anderson, RH",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Saldanha Bay Tug Basin,0,,-33.16667,17.94917,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:5c9dc366-5371-4161-b761-c96089e2d2c6,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134041
132755,BOL,1,,Preserved specimen,,146369,146369,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Chaetomorpha capillaris,73478,(Kutz.) Borgesen,Chaetomorpha,capillaris,,,,,,,,cf.,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan Lagoon salt marsh near Churchhaven,0,,-33.16667,18.06667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:3719b091-64b2-4c34-a5c2-413239143452,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132755
99645,BOL,1,,Preserved specimen,99645,109438,109438,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Oligotrichum,25941,,,,,,,,,,,,,"Hedderson, T.A.J.",,,14276,9/21/2001,2001,9,21,,,,,KLOOF FOREST BETWEEN TWO CROSSINGS OF PATH AND STREAM. ON SHADED SHALE BANKS ABOVE FOREST PATCH.,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,GROOT WINTERHOEK N. R. PATH FROM TULBAGH TO SNEEUGAT. DIE VURK.,0,,-33.15139,19.17222,,,,,,,,,840,840,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:51d5c863-bffe-46d1-b6a4-04ed32eb7f30,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=99645
99646,BOL,1,,Preserved specimen,99646,109439,109439,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Oligotrichum,25941,,,,,,,,,,,,,"Hedderson, T.A.J.",,,14275,9/21/2001,2001,9,21,,,,,KLOOF FOREST BETWEEN TWO CROSSINGS OF PATH AND STREAM. ON SHADED SHALE BANKS ABOVE FOREST PATCH.,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,GROOT WINTERHOEK N. R. PATH FROM TULBAGH TO SNEEUGAT. DIE VURK.,0,,-33.15139,19.17222,,,,,,,,,840,840,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:befd5b1b-feb2-4e79-a803-6f07e4e46b81,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=99646
132528,BOL,1,,Preserved specimen,,146140,146140,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Kidds Beach,0,,-33.1425,27.7075,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:d922cf12-f36d-4407-ae74-ee2717030db0,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132528
132585,BOL,1,,Preserved specimen,,146197,146197,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,Unknown,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Kidds Beach,0,,-33.1425,27.7075,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:f129e62d-1d45-4630-95a8-f5be86a74949,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132585
132621,BOL,1,,Preserved specimen,132621,146234,146234,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa holmesiana,26430,G.Murray,Caulerpa,holmesiana,,,,,,,,,,Unknown,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Kidds Beach,0,,-33.1425,27.7075,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:c3498624-d661-4bf1-86fb-e88a3cbd9890,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132621
132685,BOL,1,,Preserved specimen,,146298,146298,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa racemosa var. zeyheri,115836,(Kutz.) Weber Bosse,Caulerpa,racemosa,var.,zeyheri,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Kidds Beach,0,,-33.1425,27.7075,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:d55e5afd-f606-43df-ade0-183e958a48f4,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132685
133034,BOL,1,,Preserved specimen,133034,146662,146662,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora rugulosa,37900,G.Martens,Cladophora,rugulosa,,,,,,,,,,Unknown,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Kidds Beach,0,,-33.1425,27.7075,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:70af3726-2c0f-42fb-8216-b78763c21498,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133034
133035,BOL,1,,Preserved specimen,133035,146663,146663,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Cladophora rugulosa,37900,G.Martens,Cladophora,rugulosa,,,,,,,,,,Unknown,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Kidds Beach,0,,-33.1425,27.7075,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:301e134b-f138-4c28-8a60-1144d939209a,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133035
133824,BOL,1,,Preserved specimen,,147461,147461,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Halimedaceae,Halimeda cuneata,38032,K.Hering,Halimeda,cuneata,,,,,,,,,,"Isaac, W.E.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Kidds Beach,0,,-33.1425,27.7075,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:9daef2ef-d98c-4f41-8a9d-bf5efd687e6e,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133824
99644,BOL,1,,Preserved specimen,99644,109437,109437,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Oligotrichum,25941,,,,,,,,,,,,,"Hedderson, T.A.J.",,,14283,9/21/2001,2001,9,21,,,,,"STEEP SHALE- CLAY SLOPE NEAR TOP OF PATH, WITH OUTCROPPING SANDSTONE AND FYNBOS VEGETATION. ON CLAY BANKS.",,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,GROOT WINTERHOEK NATURE RESERVE. PATH FROM TULBAGH TO SNEEUGAT.,0,,-33.14167,19.16972,,,,,,,,,1200,1200,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:a04c8fc3-7a8e-41b1-a383-19909bc06bf2,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=99644
132325,BOL,1,,Preserved specimen,,145933,145933,,,,,Ulmaceae,Blidingia marginata,37765,(J.Agardh) P.J.L.Dang. ex Bliding,Blidingia,marginata,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan Lagoon Kraalbaai,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:f720529d-3b1d-469b-9b56-f6251bb13173,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132325
132331,BOL,1,,Preserved specimen,,145939,145939,,,,,Ulmaceae,Blidingia minima,37766,(Nageli ex Kutz.) Kylin,Blidingia,minima,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan Lagoon Kraalbaai,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:2fdfac2e-aef1-4710-8d8d-9d95c87c05e4,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132331
133301,BOL,1,,Preserved specimen,,146933,146933,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium fragile var. allanticum,,(Cotton) P.C.Silva,,,,,,,,,,,,"Bester, M",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:66b01175-2c55-4819-a152-a1155229bc17,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133301
133525,BOL,1,,Preserved specimen,133525,147159,147159,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Codiaceae,Codium stephensiae,26572,C.I.Dickinson,Codium,stephensiae,,,,,,,,,,"Papenfuss, G.F.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:df709f55-af77-496a-9cd3-90a38fc18ad3,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133525
133720,BOL,1,,Preserved specimen,,147356,147356,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha prolifera,111480,(O.F.Mull.) J.Agardh,Enteromorpha,prolifera,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan Lagoon Kraalbaai,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:0a5dae54-fccb-43e4-ac81-cda074fc27b3,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133720
133910,BOL,1,,Preserved specimen,,147549,147549,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Rhizoclonium riparium,38258,(Roth) Harv.,Rhizoclonium,riparium,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan Lagoon Kraalbaai,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:c2b2d802-f6ef-4539-8634-9039c6f6607a,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133910
133911,BOL,1,,Preserved specimen,,147550,147550,Plantae,Chlorophyta,Ulvophyceae,Cladophorales,Cladophoraceae,Rhizoclonium lubricum,76267,Setch. & N.L.Gardner,Rhizoclonium,lubricum,,,,,,,,cf.,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan Lagoon Kraalbaai,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:5323fb5b-c40a-4499-996b-13f86de40d20,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133911
134044,BOL,1,,Preserved specimen,,147683,147683,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva lactuca,38436,L.,Ulva,lactuca,,,,,,,,,,"Bolton, J.J.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan Lagoon,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:f4d67b21-5e32-43fb-863b-377457ed28e3,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134044
134138,BOL,1,,Preserved specimen,,147778,147778,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva capensis,109321,Aresch.,Ulva,capensis,,,,,,,,,,"Stegenga, H.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Kraalbaai,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:799ed5bd-23c7-452e-a27e-7dba26c6f31e,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134138
134261,BOL,1,,Preserved specimen,,147901,147901,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Langebaan Lagoon Kraalbaai,0,,-33.13334,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:d1a486ff-5451-4efc-bf88-db61dbfaa918,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134261
99660,BOL,1,,Preserved specimen,99660,109453,109453,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,25992,,,,,,,,,,,,,"Hedderson, T.A.J.",,,14304,9/21/2001,2001,9,21,,,,,MARGIN OF STREAM JUST PAST THE NEK BELOW KLEIN WINTERHOEK. ON CLAY BANKS.,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,GROOT WINTERHOEK N. R. PATH FROM TULBAGH TO SNEEUGAT.,0,,-33.13278,19.16945,,,,,,,,,1280,1280,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:941d47a2-997e-4d06-829b-bc09724f2f04,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=99660
132330,BOL,1,,Preserved specimen,,145938,145938,,,,,Ulmaceae,Blidingia minima,37766,(Nageli ex Kutz.) Kylin,Blidingia,minima,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Posberg Lagoon,0,,-33.11666,18,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:1cb4e4c7-3d2a-4a34-9409-fdedd63f085d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132330
132350,BOL,1,,Preserved specimen,,145958,145958,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis cespitosa,116037,Suhr ex Kutz.,Bryopsis,cespitosa,,,,,,,,cf.,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Posberg Lagoon,0,,-33.11666,18,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:4cbf0195-cd02-46c4-bd7c-f1db93505506,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132350
132418,BOL,1,,Preserved specimen,,146028,146028,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis,33636,,,,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Posberg Nature Reserve,0,,-33.11666,18,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:3aa549f2-22d0-4fa2-ab82-b717df50789e,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132418
133698,BOL,1,,Preserved specimen,,147334,147334,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha linza,111477,(L.) J.Agardh,Enteromorpha,linza,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Posberg Nature Reserve,0,,-33.11666,18,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:b67e0513-3ef0-4972-9668-010b811eb0ae,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133698
133700,BOL,1,,Preserved specimen,,147336,147336,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha linza,111477,(L.) J.Agardh,Enteromorpha,linza,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Posberg Lagoon,0,,-33.11666,18,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:ad08a136-1b32-4cee-ae10-8da5d37f22bf,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133700
133724,BOL,1,,Preserved specimen,,147360,147360,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha prolifera,111480,(O.F.Mull.) J.Agardh,Enteromorpha,prolifera,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Posberg Lagoon,0,,-33.11666,18,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:c741f45f-3fed-466c-bcd4-e2f368319292,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133724
133984,BOL,1,,Preserved specimen,,147623,147623,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva capensis,109321,Aresch.,Ulva,capensis,,,,,,,,,,"Bolton, J.J.",,"Stegenga, H",s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Posberg Nature Reserve,0,,-33.11666,18,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:4165d122-59d9-44d4-84d7-8ef6f4058c0b,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=133984
132545,BOL,1,,Preserved specimen,,146157,146157,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Caulerpaceae,Caulerpa filiformis,26429,(Suhr) K.Hering,Caulerpa,filiformis,,,,,,,,,,Unknown,,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Cove Rock East London,0,,-33.08611,27.82667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/9/2021 0:00,,urn:uuid:97397200-4644-439b-bca5-afe92470a352,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132545
134216,BOL,1,,Preserved specimen,,147856,147856,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,33856,,,,,,,,,,,,,"Simons, R.H.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Eastern Cape,Hogsback,,,Cove Rock East London,0,,-33.08611,27.82667,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/11/2021 0:00,,urn:uuid:ebc5f171-95c3-4e4d-8fdd-4615255537e5,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=134216
175260,BOL,1,,Preserved specimen,175260,216643,216643,Plantae,Spermatophyta,Eudicots,Malpighiales,Euphorbiaceae,Bertya cunninghamii,115351,Planch.,Bertya,cunninghamii,,,,,,,,,,"Henderson, RJ",,"Turpin, GP",H3251,9/24/1989,1989,9,24,,,,(May be cited as computerised collection number AQ 468675).,Scatty bushes below Eucalyptus populnea.,,Spreading shrubs to ca 1.5 m tall.,,,,,,,,0,,,,,,,AUSTRALIA,Queensland,,,,1 km E of Derriwong on Bogan Gate-Condobolin Rd.,0,,-33.083333,147.316667,,,33° 05' S. 147° 19' E,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,2/19/2022 19:13,2/19/2022 19:13,,urn:uuid:7624df3e-0638-4d3e-9cb6-e4906f8538ba,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=175260
167078,BOL,1,,Preserved specimen,167078,184073,184073,Plantae,Spermatophyta,Eudicots,Ericales,Ericaceae,Erica virginalis,41913,Klotzsch ex Benth.,Erica,virginalis,,,"Turner, RC",,,,,,,"Turner, R.C.",,,1164,11/6/2004,2004,11,6,,,,,"Gently-sloping, quartzitic, SSW-facing mountain plateau at foot of large rockface. Vegetation Type = Winterhoek Sandstone Fynbos",,"Low, compact, single-stemmed, up to 150mm tall; Leaves without petiole, 2-nate; Flowers urn-shaped, purplish-pink.",,,,,,,,0,,,,,,,South Africa,Western Cape,,,,"Skurweberg Mountains north of Rocklands Peak, 'Visgat 207', Kouebokkeveld; approx. 750m WSW of spot height 1604m.\nLat x Long:  -33.0694535 x 19.26497228\n",0,,-33.069453,19.264972,,10,,,,,,,1730,1730,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,8/5/2022 13:03,,urn:uuid:cf2a7760-b3b2-4510-89d9-5ad7e1a5ec28,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=167078
132475,BOL,1,,Preserved specimen,,146086,146086,Plantae,Chlorophyta,Ulvophyceae,Bryopsidales,Bryopsidaceae,Bryopsis,33636,,,,,,,,,,,,,"Simons, R.H.",,,s.n.,,,,,,,,,,,,,,,,,,,0,,,,,,,South Africa,Western Cape,,,,Lynch Point Langebaan Lagoon,0,,-33.03333,18.03333,,,,,,,,,0,0,,,,,,,,,,,unprocessed,,admin,,8/5/2022 13:03,11/16/2021 0:00,,urn:uuid:bda62092-eac8-4ca9-8579-515002d73f0d,http://test.adu.org.za/symbiota/collections/individual/index.php?occid=132475
